town,flat_type,flat_model,floor_area_sqm,street_name,resale_price,month,remaining_lease,lease_commence_date,storey_range,_id,block,time,lease_years,lease_years_int,size_sqft,cost_psf,days_ago,storey_min,storey_max,storey_mid,full_name,group_count,group_storey_min,group_storey_max,storey_rank,group_cost_psf_max,group_cost_psf_max_date,year
BUKIT PANJANG,5 ROOM,Premium Apartment,110.0,SENJA RD,575000.0,2013-03,,2004,07 TO 09,22855,631,2013-03-01,90.33013698630135,90,1184.029,485.6299972382433,-3473,7,9,8.0,SENJA RD 2004,965,2,30,0.2142857142857142,555.7296316221984,2022-05-01,2013
HOUGANG,3 ROOM,Improved,69.0,HOUGANG AVE 8,370000.0,2013-03,,1988,04 TO 06,23004,652,2013-03-01,74.31917808219178,74,742.7090999999999,498.1762038461627,-3473,4,6,5.0,HOUGANG AVE 8 1988,345,2,15,0.2307692307692307,549.6768519464755,2022-07-01,2013
BUKIT PANJANG,5 ROOM,Improved,121.0,JELAPANG RD,525000.0,2013-03,,1998,13 TO 15,22852,522,2013-03-01,84.32739726027397,84,1302.4319,403.0920925692928,-3473,13,15,14.0,JELAPANG RD 1998,2685,2,21,0.631578947368421,545.5588054080691,2022-01-01,2013
BUKIT PANJANG,5 ROOM,Improved,121.0,FAJAR RD,515000.0,2013-03,,1989,04 TO 06,22851,439,2013-03-01,75.32191780821918,75,1302.4319,395.4141479489254,-3473,4,6,5.0,FAJAR RD 1989,818,2,18,0.1875,456.879775841292,2022-07-01,2013
BUKIT PANJANG,5 ROOM,Improved,110.0,SENJA RD,503000.0,2013-03,,2002,07 TO 09,22850,614,2013-03-01,88.33013698630137,88,1184.029,424.8206758449329,-3473,7,9,8.0,SENJA RD 2002,405,2,21,0.3157894736842105,529.5478404667454,2022-04-01,2013
BUKIT PANJANG,5 ROOM,Premium Apartment,110.0,SEGAR RD,488000.0,2013-03,,2002,07 TO 09,22849,465,2013-03-01,88.33013698630137,88,1184.029,412.1520672213265,-3473,7,9,8.0,SEGAR RD 2002,1292,2,20,0.3333333333333333,483.0962755135221,2022-08-01,2013
BUKIT PANJANG,5 ROOM,Improved,120.0,BT PANJANG RING RD,480000.0,2013-03,,1997,04 TO 06,22848,450,2013-03-01,83.32739726027397,83,1291.668,371.6125196257862,-3473,4,6,5.0,BT PANJANG RING RD 1997,506,2,15,0.2307692307692307,446.1189901448176,2022-06-01,2013
BUKIT PANJANG,4 ROOM,Premium Apartment,93.0,SENJA RD,480000.0,2013-03,,2004,07 TO 09,22847,627,2013-03-01,90.33013698630135,90,1001.0427,479.5000253235951,-3473,7,9,8.0,SENJA RD 2004,965,2,30,0.2142857142857142,555.7296316221984,2022-05-01,2013
BUKIT PANJANG,5 ROOM,Improved,122.0,BT PANJANG RING RD,560000.0,2013-03,,1999,10 TO 12,22854,535,2013-03-01,85.32739726027397,85,1313.1958,426.4405962918858,-3473,10,12,11.0,BT PANJANG RING RD 1999,593,2,24,0.4090909090909091,531.9955692117185,2022-07-01,2013
CLEMENTI,3 ROOM,New Generation,67.0,WEST COAST RD,358000.0,2013-03,,1980,13 TO 15,22920,703,2013-03-01,66.31369863013698,66,721.1813,496.4077687538488,-3473,13,15,14.0,WEST COAST RD 1980,1401,2,15,0.9230769230769232,551.8723239218765,2022-03-01,2013
CENTRAL AREA,3 ROOM,Model A,74.0,ROWELL RD,432000.0,2013-03,,1984,10 TO 12,22864,640,2013-03-01,70.31643835616438,70,796.5286,542.3534070214178,-3473,10,12,11.0,ROWELL RD 1984,170,2,27,0.36,602.5239222193454,2022-01-01,2013
CENTRAL AREA,4 ROOM,Improved,87.0,JLN BERSEH,520000.0,2013-03,,1979,13 TO 15,22866,26,2013-03-01,65.31369863013698,65,936.4593,555.283075302899,-3473,13,15,14.0,JLN BERSEH 1979,42,2,18,0.75,560.6223356423499,2016-03-01,2013
CHOA CHU KANG,4 ROOM,Model A,104.0,CHOA CHU KANG CTRL,435000.0,2013-03,,1989,04 TO 06,22882,212,2013-03-01,75.32191780821918,75,1119.4456,388.5852068202332,-3473,4,6,5.0,CHOA CHU KANG CTRL 1989,754,2,15,0.2307692307692307,480.4237197216928,2022-03-01,2013
CHOA CHU KANG,4 ROOM,Model A,104.0,CHOA CHU KANG AVE 4,435000.0,2013-03,,1992,01 TO 03,22881,421,2013-03-01,78.32191780821918,78,1119.4456,388.5852068202332,-3473,2,3,2.5,CHOA CHU KANG AVE 4 1992,418,2,18,0.03125,424.3171798611741,2022-08-01,2013
CHOA CHU KANG,4 ROOM,Model A,90.0,CHOA CHU KANG DR,434000.0,2013-03,,2002,07 TO 09,22880,687B,2013-03-01,88.33013698630137,88,968.751,447.99953754886445,-3473,7,9,8.0,CHOA CHU KANG DR 2002,587,2,21,0.3157894736842105,471.6620441404209,2013-06-01,2013
CHOA CHU KANG,4 ROOM,Premium Apartment,104.0,CHOA CHU KANG CRES,433000.0,2013-03,,1999,01 TO 03,22879,676,2013-03-01,85.32739726027397,85,1119.4456,386.7986081681861,-3473,2,3,2.5,CHOA CHU KANG CRES 1999,2169,2,21,0.0263157894736842,461.22121230150776,2022-04-01,2013
CHOA CHU KANG,4 ROOM,Model A,100.0,JLN TECK WHYE,430000.0,2013-03,,1997,13 TO 15,22878,155,2013-03-01,83.32739726027397,83,1076.39,399.4834585977202,-3473,13,15,14.0,JLN TECK WHYE 1997,174,2,18,0.75,471.9478999247485,2022-07-01,2013
CHOA CHU KANG,4 ROOM,Model A,102.0,CHOA CHU KANG CRES,423000.0,2013-03,,1999,01 TO 03,22877,668,2013-03-01,85.32739726027397,85,1097.9178,385.2747446120284,-3473,2,3,2.5,CHOA CHU KANG CRES 1999,2169,2,21,0.0263157894736842,461.22121230150776,2022-04-01,2013
CHOA CHU KANG,4 ROOM,Model A,90.0,CHOA CHU KANG CRES,415000.0,2013-03,,2003,01 TO 03,22876,690A,2013-03-01,89.33013698630137,89,968.751,428.3866545686146,-3473,2,3,2.5,CHOA CHU KANG CRES 2003,1137,2,25,0.0217391304347826,479.9995045166405,2012-10-01,2013
CENTRAL AREA,4 ROOM,Improved,91.0,BUFFALO RD,506000.0,2013-03,,1982,19 TO 21,22865,662,2013-03-01,68.31643835616438,68,979.5149,516.582238820461,-3473,19,21,20.0,BUFFALO RD 1982,207,2,27,0.72,657.1196993382805,2021-03-01,2013
CHOA CHU KANG,4 ROOM,Model A,104.0,CHOA CHU KANG AVE 2,415000.0,2013-03,,1990,04 TO 06,22875,294,2013-03-01,76.32191780821918,76,1119.4456,370.7192202997626,-3473,4,6,5.0,CHOA CHU KANG AVE 2 1990,264,2,18,0.1875,467.6972635701248,2022-07-01,2013
CHOA CHU KANG,4 ROOM,Premium Apartment,101.0,CHOA CHU KANG AVE 2,410000.0,2013-03,,1999,01 TO 03,22873,296D,2013-03-01,85.32739726027397,85,1087.1539,377.1315174420108,-3473,2,3,2.5,CHOA CHU KANG AVE 2 1999,684,2,18,0.03125,441.9663461568817,2022-03-01,2013
CHOA CHU KANG,4 ROOM,Model A,90.0,CHOA CHU KANG CRES,410000.0,2013-03,,2003,07 TO 09,22872,688C,2013-03-01,89.33013698630137,89,968.751,423.2253695738121,-3473,7,9,8.0,CHOA CHU KANG CRES 2003,1137,2,25,0.2608695652173913,479.9995045166405,2012-10-01,2013
CHOA CHU KANG,4 ROOM,Premium Apartment,104.0,CHOA CHU KANG CRES,400000.0,2013-03,,1999,01 TO 03,22871,669,2013-03-01,85.32739726027397,85,1119.4456,357.3197304094098,-3473,2,3,2.5,CHOA CHU KANG CRES 1999,2169,2,21,0.0263157894736842,461.22121230150776,2022-04-01,2013
CHOA CHU KANG,4 ROOM,Model A2,92.0,CHOA CHU KANG AVE 5,385000.0,2013-03,,1999,07 TO 09,22870,484A,2013-03-01,85.32739726027397,85,990.2788,388.7794023258905,-3473,7,9,8.0,CHOA CHU KANG AVE 5 1999,1105,2,20,0.3333333333333333,464.5156495322328,2022-07-01,2013
CHOA CHU KANG,3 ROOM,Model A,73.0,TECK WHYE LANE,350000.0,2013-03,,1989,04 TO 06,22869,110,2013-03-01,75.32191780821918,75,785.7647,445.4259653048807,-3473,4,6,5.0,TECK WHYE LANE 1989,1693,2,15,0.2307692307692307,472.1515232231736,2022-08-01,2013
CHOA CHU KANG,3 ROOM,Model A,76.0,TECK WHYE AVE,341000.0,2013-03,,1984,01 TO 03,22868,2,2013-03-01,70.31643835616438,70,818.0563999999999,416.8416749749773,-3473,2,3,2.5,TECK WHYE AVE 1984,679,2,27,0.02,483.34736505380977,2022-08-01,2013
CHOA CHU KANG,3 ROOM,New Generation,68.0,TECK WHYE LANE,330000.0,2013-03,,1981,10 TO 12,22867,19,2013-03-01,67.31643835616438,67,731.9452,450.8534245459906,-3473,10,12,11.0,TECK WHYE LANE 1981,252,2,15,0.6923076923076923,471.3467620253538,2013-02-01,2013
CHOA CHU KANG,4 ROOM,Model A,106.0,TECK WHYE LANE,413000.0,2013-03,,1989,01 TO 03,22874,124,2013-03-01,75.32191780821918,75,1140.9734,361.971628786438,-3473,2,3,2.5,TECK WHYE LANE 1989,1693,2,15,0.0384615384615384,472.1515232231736,2022-08-01,2013
CLEMENTI,3 ROOM,New Generation,67.0,CLEMENTI AVE 5,368000.0,2013-03,,1979,04 TO 06,22921,341,2013-03-01,65.31369863013698,65,721.1813,510.2739075458557,-3473,4,6,5.0,CLEMENTI AVE 5 1979,1079,2,12,0.3,580.644561915291,2017-11-01,2013
BUKIT PANJANG,4 ROOM,Premium Apartment,93.0,SENJA RD,530000.0,2013-03,,2004,16 TO 18,22853,629,2013-03-01,90.33013698630135,90,1001.0427,529.4479446281363,-3473,16,18,17.0,SENJA RD 2004,965,2,30,0.5357142857142857,555.7296316221984,2022-05-01,2013
CLEMENTI,3 ROOM,New Generation,67.0,CLEMENTI AVE 5,383500.0,2013-03,,1979,01 TO 03,22923,343,2013-03-01,65.31369863013698,65,721.1813,531.7664226734664,-3473,2,3,2.5,CLEMENTI AVE 5 1979,1079,2,12,0.05,580.644561915291,2017-11-01,2013
GEYLANG,4 ROOM,Simplified,84.0,UBI AVE 1,405000.0,2013-03,,1986,07 TO 09,22978,349,2013-03-01,72.31917808219178,72,904.1676,447.9258049060816,-3473,7,9,8.0,UBI AVE 1 1986,865,2,15,0.4615384615384615,523.0573478294457,2022-01-01,2013
GEYLANG,4 ROOM,Simplified,84.0,UBI AVE 1,405000.0,2013-03,,1985,01 TO 03,22977,313,2013-03-01,71.31917808219178,71,904.1676,447.9258049060816,-3473,2,3,2.5,UBI AVE 1 1985,1526,2,15,0.0384615384615384,580.644561915291,2021-12-01,2013
GEYLANG,3 ROOM,Standard,56.0,OLD AIRPORT RD,388000.0,2013-03,,1969,10 TO 12,22976,99,2013-03-01,55.30821917808219,55,602.7783999999999,643.6859714946654,-3473,10,12,11.0,OLD AIRPORT RD 1969,178,2,12,0.9,643.6859714946654,2013-03-01,2013
GEYLANG,4 ROOM,New Generation,92.0,PAYA LEBAR WAY,380000.0,2013-03,,1980,01 TO 03,22975,121,2013-03-01,66.31369863013698,66,990.2788,383.730319178801,-3473,2,3,2.5,PAYA LEBAR WAY 1980,432,2,21,0.0263157894736842,570.8031286624894,2022-07-01,2013
GEYLANG,3 ROOM,Improved,59.0,HAIG RD,380000.0,2013-03,,1976,10 TO 12,22974,9,2013-03-01,62.31095890410959,62,635.0701,598.3591417703336,-3473,10,12,11.0,HAIG RD 1976,824,2,21,0.4736842105263157,608.7127413784109,2013-07-01,2013
GEYLANG,3 ROOM,Improved,65.0,SIMS DR,377000.0,2013-03,,1977,04 TO 06,22973,45,2013-03-01,63.31369863013698,63,699.6535,538.8381534573899,-3473,4,6,5.0,SIMS DR 1977,322,2,27,0.12,562.1029708625338,2022-04-01,2013
GEYLANG,3 ROOM,New Generation,67.0,ALJUNIED CRES,370000.0,2013-03,,1980,04 TO 06,22972,112,2013-03-01,66.31369863013698,66,721.1813,513.047135304257,-3473,4,6,5.0,ALJUNIED CRES 1980,146,2,12,0.3,522.1002341849888,2013-03-01,2013
GEYLANG,3 ROOM,Improved,60.0,ALJUNIED CRES,363000.0,2013-03,,1986,10 TO 12,22971,109,2013-03-01,72.31917808219178,72,645.834,562.0639359340016,-3473,10,12,11.0,ALJUNIED CRES 1986,200,2,12,0.9,600.7735733950211,2022-08-01,2013
GEYLANG,3 ROOM,Simplified,64.0,UBI AVE 1,340000.0,2013-03,,2000,01 TO 03,22970,302,2013-03-01,86.32739726027397,86,688.8896,493.5478776279973,-3473,2,3,2.5,UBI AVE 1 2000,183,2,6,0.125,566.1284478674087,2022-06-01,2013
GEYLANG,3 ROOM,Improved,59.0,EUNOS CRES,340000.0,2013-03,,1977,04 TO 06,22969,25,2013-03-01,63.31369863013698,63,635.0701,535.3739689524039,-3473,4,6,5.0,EUNOS CRES 1977,1166,2,18,0.1875,566.6070010777784,2013-06-01,2013
GEYLANG,3 ROOM,Improved,59.0,EUNOS CRES,334000.0,2013-03,,1977,10 TO 12,22968,25,2013-03-01,63.31369863013698,63,635.0701,525.9261930297143,-3473,10,12,11.0,EUNOS CRES 1977,1166,2,18,0.5625,566.6070010777784,2013-06-01,2013
GEYLANG,3 ROOM,Standard,63.1,CIRCUIT RD,333000.0,2013-03,,1971,07 TO 09,22967,36,2013-03-01,57.30821917808219,57,679.20209,490.2811768438463,-3473,7,9,8.0,CIRCUIT RD 1971,1151,2,18,0.375,601.6583651084158,2012-11-01,2013
GEYLANG,3 ROOM,Simplified,64.0,UBI AVE 1,330000.0,2013-03,,2000,04 TO 06,22966,304,2013-03-01,86.32739726027397,86,688.8896,479.031763580115,-3473,4,6,5.0,UBI AVE 1 2000,183,2,6,0.75,566.1284478674087,2022-06-01,2013
GEYLANG,3 ROOM,Simplified,64.0,UBI AVE 1,330000.0,2013-03,,2000,04 TO 06,22965,301,2013-03-01,86.32739726027397,86,688.8896,479.031763580115,-3473,4,6,5.0,UBI AVE 1 2000,183,2,6,0.75,566.1284478674087,2022-06-01,2013
GEYLANG,3 ROOM,Standard,63.1,CIRCUIT RD,330000.0,2013-03,,1971,04 TO 06,22964,35,2013-03-01,57.30821917808219,57,679.20209,485.8642293047125,-3473,4,6,5.0,CIRCUIT RD 1971,1151,2,18,0.1875,601.6583651084158,2012-11-01,2013
GEYLANG,3 ROOM,Standard,59.0,CIRCUIT RD,325000.0,2013-03,,1967,04 TO 06,22963,64,2013-03-01,53.3054794520548,53,635.0701,511.7545291456801,-3473,4,6,5.0,CIRCUIT RD 1967,745,2,12,0.3,578.0639194178897,2012-06-01,2013
GEYLANG,3 ROOM,Standard,60.3,BALAM RD,320000.0,2013-03,,1967,07 TO 09,22962,20,2013-03-01,53.3054794520548,53,649.0631699999999,493.0182681602471,-3473,7,9,8.0,BALAM RD 1967,770,2,12,0.6,512.5155999838968,2013-04-01,2013
GEYLANG,4 ROOM,New Generation,94.0,PIPIT RD,420000.0,2013-03,,1985,04 TO 06,22979,54,2013-03-01,71.31917808219178,71,1011.8066,415.0990910713569,-3473,4,6,5.0,PIPIT RD 1985,117,2,18,0.1875,528.8332010059265,2022-01-01,2013
GEYLANG,4 ROOM,Simplified,84.0,UBI AVE 1,423000.0,2013-03,,1986,07 TO 09,22980,339,2013-03-01,72.31917808219178,72,904.1676,467.833618457463,-3473,7,9,8.0,UBI AVE 1 1986,865,2,15,0.4615384615384615,523.0573478294457,2022-01-01,2013
GEYLANG,3 ROOM,Model A,60.0,EUNOS CRES,460000.0,2013-03,,2006,04 TO 06,22983,35,2013-03-01,92.33287671232875,92,645.834,712.2573292827569,-3473,4,6,5.0,EUNOS CRES 2006,222,2,21,0.1578947368421052,852.5228391415096,2022-08-01,2013
GEYLANG,4 ROOM,New Generation,92.0,ALJUNIED CRES,500000.0,2013-03,,1978,01 TO 03,22984,111,2013-03-01,64.31369863013698,64,990.2788,504.90831470894864,-3473,2,3,2.5,ALJUNIED CRES 1978,547,2,15,0.0384615384615384,533.8463434922675,2022-03-01,2013
CLEMENTI,3 ROOM,New Generation,67.0,CLEMENTI AVE 2,381000.0,2013-03,,1978,04 TO 06,22922,351,2013-03-01,64.31369863013698,64,721.1813,528.2998879754647,-3473,4,6,5.0,CLEMENTI AVE 2 1978,2217,2,27,0.12,623.3244186030815,2015-06-01,2013
HOUGANG,3 ROOM,New Generation,67.0,HOUGANG AVE 1,362000.0,2013-03,,1983,10 TO 12,23001,109,2013-03-01,69.31643835616438,69,721.1813,501.95422427065154,-3473,10,12,11.0,HOUGANG AVE 1 1983,356,2,15,0.6923076923076923,533.8463434922675,2013-06-01,2013
HOUGANG,3 ROOM,Improved,69.0,HOUGANG AVE 8,360000.0,2013-03,,1985,04 TO 06,23000,619,2013-03-01,71.31917808219178,71,742.7090999999999,484.71198212059073,-3473,4,6,5.0,HOUGANG AVE 8 1985,555,2,15,0.2307692307692307,572.9026344230871,2022-08-01,2013
HOUGANG,3 ROOM,New Generation,67.0,HOUGANG AVE 1,355000.0,2013-03,,1983,07 TO 09,22999,126,2013-03-01,69.31643835616438,69,721.1813,492.2479271162467,-3473,7,9,8.0,HOUGANG AVE 1 1983,356,2,15,0.4615384615384615,533.8463434922675,2013-06-01,2013
HOUGANG,3 ROOM,New Generation,73.0,HOUGANG AVE 3,352000.0,2013-03,,1978,01 TO 03,22998,17,2013-03-01,64.31369863013698,64,785.7647,447.9712565351944,-3473,2,3,2.5,HOUGANG AVE 3 1978,892,2,15,0.0384615384615384,492.2479271162467,2013-08-01,2013
HOUGANG,3 ROOM,New Generation,67.0,HOUGANG ST 11,350000.0,2013-03,,1984,04 TO 06,22997,154,2013-03-01,70.31643835616438,70,721.1813,485.3148577202432,-3473,4,6,5.0,HOUGANG ST 11 1984,290,2,15,0.2307692307692307,519.9802047002605,2022-05-01,2013
HOUGANG,3 ROOM,New Generation,67.0,HOUGANG AVE 5,345000.0,2013-03,,1983,10 TO 12,22996,307,2013-03-01,69.31643835616438,69,721.1813,478.3817883242397,-3473,10,12,11.0,HOUGANG AVE 5 1983,1876,2,15,0.6923076923076923,519.9802047002605,2022-08-01,2013
HOUGANG,3 ROOM,Improved,70.0,HOUGANG AVE 3,337000.0,2013-03,,1975,07 TO 09,22995,1,2013-03-01,61.31095890410959,61,753.473,447.26221112103553,-3473,7,9,8.0,HOUGANG AVE 3 1975,634,2,21,0.3157894736842105,489.5333601755145,2022-04-01,2013
GEYLANG,3 ROOM,Improved,59.0,EUNOS CRES,318000.0,2013-03,,1977,01 TO 03,22961,25,2013-03-01,63.31369863013698,63,635.0701,500.7321239025424,-3473,2,3,2.5,EUNOS CRES 1977,1166,2,18,0.03125,566.6070010777784,2013-06-01,2013
HOUGANG,3 ROOM,Simplified,64.0,HOUGANG AVE 8,328000.0,2013-03,,1989,01 TO 03,22994,683,2013-03-01,75.32191780821918,75,688.8896,476.12854077053856,-3473,2,3,2.5,HOUGANG AVE 8 1989,687,2,15,0.0384615384615384,521.163899475188,2022-07-01,2013
GEYLANG,EXECUTIVE,Apartment,147.0,SIMS AVE,770000.0,2013-03,,1985,01 TO 03,22992,846,2013-03-01,71.31917808219178,71,1582.2933,486.63544236710095,-3473,2,3,2.5,SIMS AVE 1985,158,2,21,0.0263157894736842,624.8062609905384,2017-12-01,2013
GEYLANG,5 ROOM,Improved,121.0,ALJUNIED CRES,680000.0,2013-03,,1980,07 TO 09,22991,110,2013-03-01,66.31369863013698,66,1302.4319,522.1002341849888,-3473,7,9,8.0,ALJUNIED CRES 1980,146,2,12,0.6,522.1002341849888,2013-03-01,2013
GEYLANG,4 ROOM,Model A,102.0,PINE CL,635000.0,2013-03,,1997,01 TO 03,22990,9,2013-03-01,83.32739726027397,83,1097.9178,578.3675244175839,-3473,2,3,2.5,PINE CL 1997,57,2,12,0.05,700.3147230147831,2022-05-01,2013
GEYLANG,4 ROOM,New Generation,91.0,EUNOS CRES,570000.0,2013-03,,1978,10 TO 12,22989,10,2013-03-01,64.31369863013698,64,979.5149,581.9207038096102,-3473,10,12,11.0,EUNOS CRES 1978,249,2,18,0.5625,581.9207038096102,2013-04-01,2013
GEYLANG,4 ROOM,New Generation,101.0,CASSIA CRES,570000.0,2013-03,,1983,10 TO 12,22988,54,2013-03-01,69.31643835616438,69,1087.1539,524.304792541332,-3473,10,12,11.0,CASSIA CRES 1983,101,2,15,0.6923076923076923,607.3368790899043,2021-04-01,2013
GEYLANG,4 ROOM,New Generation,91.0,EUNOS CRES,560000.0,2013-03,,1978,13 TO 15,22987,9,2013-03-01,64.31369863013698,64,979.5149,571.7115686550557,-3473,13,15,14.0,EUNOS CRES 1978,249,2,18,0.75,581.9207038096102,2013-04-01,2013
GEYLANG,5 ROOM,Improved,120.0,SIMS DR,525000.0,2013-03,,1990,01 TO 03,22986,40,2013-03-01,76.32191780821918,76,1291.668,406.4511933407037,-3473,2,3,2.5,SIMS DR 1990,142,2,12,0.05,499.57343440259,2022-05-01,2013
GEYLANG,4 ROOM,New Generation,92.0,ALJUNIED CRES,510000.0,2013-03,,1981,04 TO 06,22985,107,2013-03-01,67.31643835616438,67,990.2788,515.0064810031276,-3473,4,6,5.0,ALJUNIED CRES 1981,167,2,12,0.3,535.9795956141147,2022-05-01,2013
GEYLANG,5 ROOM,Improved,110.0,PINE CL,832888.0,2013-03,,2000,16 TO 18,22993,11,2013-03-01,86.32739726027397,86,1184.029,703.4354732865496,-3473,16,18,17.0,PINE CL 2000,472,2,21,0.7894736842105263,861.4653864052316,2022-01-01,2013
GEYLANG,3 ROOM,Standard,52.0,CIRCUIT RD,317000.0,2013-03,,1971,07 TO 09,22960,46,2013-03-01,57.30821917808219,57,559.7228,566.3517726989145,-3473,7,9,8.0,CIRCUIT RD 1971,1151,2,18,0.375,601.6583651084158,2012-11-01,2013
HOUGANG,3 ROOM,New Generation,67.0,HOUGANG AVE 5,362000.0,2013-03,,1982,10 TO 12,23002,309,2013-03-01,68.31643835616438,68,721.1813,501.95422427065154,-3473,10,12,11.0,HOUGANG AVE 5 1982,144,2,15,0.6923076923076923,501.95422427065154,2013-03-01,2013
GEYLANG,3 ROOM,Standard,57.0,BALAM RD,316000.0,2013-03,,1973,10 TO 12,22958,32,2013-03-01,59.31095890410959,59,613.5423,515.0419131655634,-3473,10,12,11.0,BALAM RD 1973,271,2,12,0.9,535.2028135914856,2013-09-01,2013
CLEMENTI,5 ROOM,Improved,121.0,CLEMENTI ST 14,665000.0,2013-03,,1984,04 TO 06,22939,103,2013-03-01,70.31643835616438,70,1302.4319,510.5833172544377,-3473,4,6,5.0,CLEMENTI ST 14 1984,152,2,15,0.2307692307692307,602.7373793930435,2019-02-01,2013
CLEMENTI,5 ROOM,Improved,119.0,CLEMENTI WEST ST 1,625000.0,2013-03,,1979,07 TO 09,22937,605,2013-03-01,65.31369863013698,65,1280.9041,487.936606651505,-3473,7,9,8.0,CLEMENTI WEST ST 1 1979,923,2,24,0.2727272727272727,546.4889994496856,2022-07-01,2013
CLEMENTI,4 ROOM,New Generation,92.0,CLEMENTI AVE 4,599000.0,2013-03,,1979,10 TO 12,22936,315,2013-03-01,65.31369863013698,65,990.2788,604.8801610213205,-3473,10,12,11.0,CLEMENTI AVE 4 1979,1518,2,15,0.6923076923076923,641.1336877060268,2012-12-01,2013
CLEMENTI,4 ROOM,New Generation,92.0,CLEMENTI AVE 2,560000.0,2013-03,,1978,10 TO 12,22935,350,2013-03-01,64.31369863013698,64,990.2788,565.4973124740225,-3473,10,12,11.0,CLEMENTI AVE 2 1978,2217,2,27,0.36,623.3244186030815,2015-06-01,2013
CLEMENTI,4 ROOM,New Generation,92.0,CLEMENTI AVE 5,547000.0,2013-03,,1979,07 TO 09,22934,348,2013-03-01,65.31369863013698,65,990.2788,552.3696962915899,-3473,7,9,8.0,CLEMENTI AVE 5 1979,1079,2,12,0.6,580.644561915291,2017-11-01,2013
CLEMENTI,3 ROOM,New Generation,82.0,CLEMENTI AVE 4,470000.0,2013-03,,1980,01 TO 03,22933,309,2013-03-01,66.31369863013698,66,882.6397999999999,532.493549463779,-3473,2,3,2.5,CLEMENTI AVE 4 1980,743,2,12,0.05,623.9762456403126,2022-07-01,2013
GEYLANG,3 ROOM,Standard,59.0,CIRCUIT RD,316000.0,2013-03,,1967,04 TO 06,22959,65,2013-03-01,53.3054794520548,53,635.0701,497.5828652616459,-3473,4,6,5.0,CIRCUIT RD 1967,745,2,12,0.3,578.0639194178897,2012-06-01,2013
CLEMENTI,3 ROOM,New Generation,67.0,CLEMENTI AVE 2,405000.0,2013-03,,1978,01 TO 03,22926,334,2013-03-01,64.31369863013698,64,721.1813,561.5786210762814,-3473,2,3,2.5,CLEMENTI AVE 2 1978,2217,2,27,0.02,623.3244186030815,2015-06-01,2013
CLEMENTI,3 ROOM,New Generation,68.0,CLEMENTI AVE 4,406000.0,2013-03,,1981,04 TO 06,22927,374,2013-03-01,67.31643835616438,67,731.9452,554.6863344414309,-3473,4,6,5.0,CLEMENTI AVE 4 1981,366,2,12,0.3,599.072050869262,2022-04-01,2013
CLEMENTI,3 ROOM,New Generation,67.0,CLEMENTI AVE 2,408888.0,2013-03,,1978,04 TO 06,22928,364,2013-03-01,64.31369863013698,64,721.1813,566.9697758386137,-3473,4,6,5.0,CLEMENTI AVE 2 1978,2217,2,27,0.12,623.3244186030815,2015-06-01,2013
CLEMENTI,3 ROOM,New Generation,67.0,CLEMENTI AVE 4,410000.0,2013-03,,1979,01 TO 03,22929,305,2013-03-01,65.31369863013698,65,721.1813,568.5116904722848,-3473,2,3,2.5,CLEMENTI AVE 4 1979,1518,2,15,0.0384615384615384,641.1336877060268,2012-12-01,2013
CLEMENTI,3 ROOM,New Generation,82.0,CLEMENTI WEST ST 2,433000.0,2013-03,,1980,07 TO 09,22930,728,2013-03-01,66.31369863013698,66,882.6397999999999,490.57384450599216,-3473,7,9,8.0,CLEMENTI WEST ST 2 1980,1456,2,15,0.4615384615384615,512.4985847586391,2013-10-01,2013
CLEMENTI,4 ROOM,New Generation,91.0,CLEMENTI WEST ST 2,457000.0,2013-03,,1981,04 TO 06,22931,716,2013-03-01,67.31643835616438,67,979.5149,466.55747656314367,-3473,4,6,5.0,CLEMENTI WEST ST 2 1981,591,2,27,0.12,578.6762752647306,2013-05-01,2013
CLEMENTI,4 ROOM,New Generation,91.0,CLEMENTI WEST ST 2,460000.0,2013-03,,1980,01 TO 03,22932,712,2013-03-01,66.31369863013698,66,979.5149,469.62021710951,-3473,2,3,2.5,CLEMENTI WEST ST 2 1980,1456,2,15,0.0384615384615384,512.4985847586391,2013-10-01,2013
CLEMENTI,3 ROOM,New Generation,67.0,CLEMENTI AVE 5,400000.0,2013-03,,1979,04 TO 06,22924,345,2013-03-01,65.31369863013698,65,721.1813,554.6455516802779,-3473,4,6,5.0,CLEMENTI AVE 5 1979,1079,2,12,0.3,580.644561915291,2017-11-01,2013
CLEMENTI,5 ROOM,Improved,137.0,C'WEALTH AVE WEST,758000.0,2013-03,,1978,22 TO 24,22940,415,2013-03-01,64.31369863013698,64,1474.6543,514.0187771466167,-3473,22,24,23.0,C'WEALTH AVE WEST 1978,491,2,27,0.84,593.8138200205863,2013-08-01,2013
CLEMENTI,5 ROOM,Improved,110.0,CLEMENTI AVE 3,805000.0,2013-03,,2002,04 TO 06,22941,459,2013-03-01,88.33013698630137,88,1184.029,679.8819961335406,-3473,4,6,5.0,CLEMENTI AVE 3 2002,460,2,27,0.12,777.2895202172695,2013-08-01,2013
CLEMENTI,5 ROOM,Improved,118.0,CLEMENTI WEST ST 2,658000.0,2013-03,,1981,07 TO 09,22938,717,2013-03-01,67.31643835616438,67,1270.1402,518.0530464274731,-3473,7,9,8.0,CLEMENTI WEST ST 2 1981,591,2,27,0.24,578.6762752647306,2013-05-01,2013
